id,observed_on,time_observed_at,quality_grade,latitude,longitude,geoprivacy,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_kingdom_name,taxon_phylum_name,taxon_class_name
78714969,5/2/21,2021-05-02 15:24:17 UTC,research,36.0106722167,-78.88948,,Labidomera clivicollis,Swamp Milkweed Leaf Beetle,Insecta,82582,Animalia,Arthropoda,Insecta
78755514,5/14/21,2021-05-14 21:44:43 UTC,research,35.996205,-78.8662633333,,Ligustrum lucidum,tree privet,Plantae,77740,Plantae,Tracheophyta,Magnoliopsida
78761293,5/14/21,2021-05-14 11:51:00 UTC,research,36.026353,-78.901143,,Sayornis phoebe,Eastern Phoebe,Aves,17008,Animalia,Chordata,Aves
78761297,5/14/21,2021-05-14 11:52:00 UTC,research,36.026317,-78.90111,,Sayornis phoebe,Eastern Phoebe,Aves,17008,Animalia,Chordata,Aves
78761298,5/14/21,2021-05-14 12:07:00 UTC,research,36.02519,-78.900372,,Libellula semifasciata,Painted Skimmer,Insecta,104585,Animalia,Arthropoda,Insecta
78761299,5/14/21,2021-05-14 12:23:00 UTC,research,36.024382,-78.899692,,Sayornis phoebe,Eastern Phoebe,Aves,17008,Animalia,Chordata,Aves
78761302,5/14/21,2021-05-14 12:39:00 UTC,research,36.022617,-78.896452,,Sciurus carolinensis,Eastern Gray Squirrel,Mammalia,46017,Animalia,Chordata,Mammalia
78761305,5/14/21,2021-05-14 12:40:00 UTC,research,36.0228,-78.896547,,Molothrus ater,Brown-headed Cowbird,Aves,10373,Animalia,Chordata,Aves
78761309,5/14/21,2021-05-14 12:46:00 UTC,research,36.021857,-78.895863,,Melanerpes carolinus,Red-bellied Woodpecker,Aves,18205,Animalia,Chordata,Aves
78761311,5/14/21,2021-05-14 13:01:00 UTC,research,36.022917,-78.89741,,Setophaga pinus,Pine Warbler,Aves,145244,Animalia,Chordata,Aves
78761312,5/14/21,2021-05-14 13:03:00 UTC,research,36.022943,-78.897362,,Piranga olivacea,Scarlet Tanager,Aves,9921,Animalia,Chordata,Aves
78761315,5/14/21,2021-05-14 13:28:00 UTC,research,36.024707,-78.899317,,Myiarchus crinitus,Great Crested Flycatcher,Aves,16028,Animalia,Chordata,Aves
78784678,4/29/21,2021-04-29 21:44:16 UTC,research,36.0566978455,-78.8408050537,,Papilio glaucus,Eastern Tiger Swallowtail,Insecta,60551,Animalia,Arthropoda,Insecta
78804477,5/14/21,2021-05-14 18:59:00 UTC,research,36.0244192685,-78.9253381265,,Harmonia axyridis,Asian Lady Beetle,Insecta,48484,Animalia,Arthropoda,Insecta
78804484,5/14/21,2021-05-14 17:55:00 UTC,research,36.0045287939,-78.9111331436,,Euderces reichei,,Insecta,306578,Animalia,Arthropoda,Insecta
78804485,5/14/21,2021-05-14 18:59:00 UTC,research,36.0244192685,-78.9253381265,,Camponotus snellingi,,Insecta,519197,Animalia,Arthropoda,Insecta
78806446,5/14/21,2021-05-14 19:12:00 UTC,research,36.024400938,-78.9253730829,,Camponotus subbarbatus,Bearded Carpenter ant,Insecta,143505,Animalia,Arthropoda,Insecta
78806450,5/14/21,2021-05-14 19:07:00 UTC,research,36.024400938,-78.9253730829,,Oncometopia orbona,Broad-headed Sharpshooter,Insecta,133102,Animalia,Arthropoda,Insecta
78806451,5/14/21,2021-05-14 19:11:00 UTC,research,36.024400938,-78.9253730829,,Prenolepis imparis,Small Honey Ant,Insecta,68142,Animalia,Arthropoda,Insecta
78806454,5/14/21,2021-05-14 19:27:00 UTC,research,36.024400938,-78.9253730829,,Thryothorus ludovicianus,Carolina Wren,Aves,7513,Animalia,Chordata,Aves
78806455,5/14/21,2021-05-14 19:25:00 UTC,research,36.024400938,-78.9253730829,,Lepyronia quadrangularis,Diamondback Spittlebug,Insecta,203417,Animalia,Arthropoda,Insecta
78838112,5/15/21,2021-05-15 14:54:37 UTC,research,36.0052909851,-78.9035873413,,Sassafras albidum,sassafras,Plantae,54795,Plantae,Tracheophyta,Magnoliopsida
78841029,5/15/21,2021-05-15 15:12:17 UTC,research,36.0108,-78.8894366667,,Lon zabulon,Zabulon Skipper,Insecta,1081329,Animalia,Arthropoda,Insecta
78845837,5/15/21,2021-05-15 15:48:36 UTC,research,36.01101945,-78.888755,,Cryptotaenia canadensis,honewort,Plantae,129021,Plantae,Tracheophyta,Magnoliopsida
78853995,5/15/21,2021-05-15 15:49:09 UTC,research,36.029541,-78.956101,,Ligustrum sinense,Chinese privet,Plantae,128769,Plantae,Tracheophyta,Magnoliopsida
78854476,5/15/21,2021-05-15 15:50:37 UTC,research,36.0291489722,-78.9561309722,,Paulownia tomentosa,princess tree,Plantae,119792,Plantae,Tracheophyta,Magnoliopsida
78854734,5/15/21,2021-05-15 15:52:03 UTC,research,36.0291589722,-78.956057,,Actitis macularius,Spotted Sandpiper,Aves,72458,Animalia,Chordata,Aves
78872966,5/15/21,2021-05-15 18:52:30 UTC,research,36.0050611167,-78.9041833333,,Polygonia interrogationis,Question Mark,Insecta,58579,Animalia,Arthropoda,Insecta
78886501,5/15/21,2021-05-15 16:57:27 UTC,research,36.0246778333,-78.890555,,Passiflora lutea,yellow passionflower,Plantae,51450,Plantae,Tracheophyta,Magnoliopsida
79026295,5/16/21,2021-05-16 17:55:09 UTC,research,36.0299263,-78.9057159424,,Papilio polyxenes,Black Swallowtail,Insecta,58523,Animalia,Arthropoda,Insecta
79026544,5/16/21,2021-05-16 17:57:00 UTC,research,36.0299263,-78.9057159424,,Nepeta cataria,Catnip,Plantae,48622,Plantae,Tracheophyta,Magnoliopsida
79059971,5/16/21,2021-05-16 19:16:01 UTC,research,36.019925,-78.9844366667,,Oenothera fruticosa,Narrow-leaved Sundrops,Plantae,129556,Plantae,Tracheophyta,Magnoliopsida
79113814,5/16/21,2021-05-17 02:50:00 UTC,research,36.0039667274,-78.9111708051,,Palpita magniferalis,Splendid Palpita Moth,Insecta,208112,Animalia,Arthropoda,Insecta
79161526,5/17/21,2021-05-17 06:24:00 UTC,research,36.0282287465,-78.9024626164,,Catharus guttatus,Hermit Thrush,Aves,12890,Animalia,Chordata,Aves
79161527,5/17/21,2021-05-17 06:27:00 UTC,research,36.026698,-78.900928,,Pipilo erythrophthalmus,Eastern Towhee,Aves,9424,Animalia,Chordata,Aves
79161528,5/17/21,2021-05-17 06:32:00 UTC,research,36.026547,-78.901162,,Passerina cyanea,Indigo Bunting,Aves,10227,Animalia,Chordata,Aves
79161532,5/17/21,2021-05-17 06:57:00 UTC,research,36.019212,-78.895632,,Turdus migratorius,American Robin,Aves,12727,Animalia,Chordata,Aves
79161537,5/17/21,2021-05-17 07:19:00 UTC,research,36.010983,-78.902597,,Turdus migratorius,American Robin,Aves,12727,Animalia,Chordata,Aves
79161550,5/17/21,2021-05-17 07:26:00 UTC,research,36.0067556062,-78.9037041405,,Haemorhous mexicanus,House Finch,Aves,199840,Animalia,Chordata,Aves
79161551,5/17/21,2021-05-17 07:23:00 UTC,research,36.008608,-78.903312,,Buteo jamaicensis,Red-tailed Hawk,Aves,5212,Animalia,Chordata,Aves
79182405,5/17/21,2021-05-17 17:57:44 UTC,research,36.0262666667,-78.8967966667,,Zenaida macroura,Mourning Dove,Aves,3454,Animalia,Chordata,Aves
79189280,5/17/21,2021-05-17 20:01:32 UTC,research,36.0285487246,-78.8999693309,,Orgyia leucostigma,White-marked Tussock Moth,Insecta,81665,Animalia,Arthropoda,Insecta
79263854,5/17/21,2021-05-17 23:34:07 UTC,research,36.0296083333,-78.900875,,Smilax bona-nox,saw greenbrier,Plantae,125677,Plantae,Tracheophyta,Liliopsida
79266851,5/18/21,2021-05-18 12:53:03 UTC,research,36.01455,-78.9191366667,,Geothlypis trichas,Common Yellowthroat,Aves,9721,Animalia,Chordata,Aves
79279009,5/18/21,2021-05-18 14:13:28 UTC,research,36.0034589183,-78.8940336183,,Murgantia histrionica,Harlequin Bug,Insecta,56756,Animalia,Arthropoda,Insecta
79289512,5/18/21,2021-05-18 14:35:15 UTC,research,36.0203421277,-78.9220871776,,Hermetia illucens,Black Soldier Fly,Insecta,82177,Animalia,Arthropoda,Insecta
79335019,5/18/21,2021-05-18 23:16:45 UTC,research,36.0497527778,-78.8630055556,,Nestronia umbellula,leechbrush,Plantae,63083,Plantae,Tracheophyta,Magnoliopsida
79347463,5/18/21,2021-05-18 23:08:50 UTC,research,36.0483527778,-78.8614111111,,Eupatorium pubescens,roundleaf thoroughwort,Plantae,204184,Plantae,Tracheophyta,Magnoliopsida
79347535,5/18/21,2021-05-18 23:06:47 UTC,research,36.0488972222,-78.8619694444,,Quercus stellata,post oak,Plantae,119269,Plantae,Tracheophyta,Magnoliopsida
79347606,5/18/21,2021-05-18 23:14:33 UTC,research,36.0489583333,-78.8620944444,,Quercus falcata,southern red oak,Plantae,61324,Plantae,Tracheophyta,Magnoliopsida
79394021,5/19/21,2021-05-19 13:56:43 UTC,research,36.0110041955,-78.8942708564,,Strix varia,Barred Owl,Aves,19893,Animalia,Chordata,Aves
79408839,5/19/21,2021-05-19 16:18:15 UTC,research,36.0032348,-78.89380875,,Penstemon digitalis,foxglove beardtongue,Plantae,81942,Plantae,Tracheophyta,Magnoliopsida
79408924,5/19/21,2021-05-19 16:20:20 UTC,research,36.00318113,-78.89385526,,Sisyrinchium rosulatum,Annual Blue-eyed Grass,Plantae,169028,Plantae,Tracheophyta,Liliopsida
79409395,5/19/21,2021-05-19 16:23:16 UTC,research,36.01477202,-78.90190498,,Penstemon digitalis,foxglove beardtongue,Plantae,81942,Plantae,Tracheophyta,Magnoliopsida
79486165,5/19/21,2021-05-19 21:16:00 UTC,research,36.0438229867,-78.8227962345,,Limonius quercinus,,Insecta,223787,Animalia,Arthropoda,Insecta
79486168,5/19/21,2021-05-19 21:26:00 UTC,research,36.0438229867,-78.8227962345,,Erythemis simplicicollis,Eastern Pondhawk,Insecta,61495,Animalia,Arthropoda,Insecta
79486169,5/19/21,2021-05-19 20:58:00 UTC,research,36.0438229867,-78.8227962345,,Pachydiplax longipennis,Blue Dasher,Insecta,59774,Animalia,Arthropoda,Insecta
79486170,5/19/21,2021-05-19 21:20:00 UTC,research,36.0438229867,-78.8227962345,,Pachydiplax longipennis,Blue Dasher,Insecta,59774,Animalia,Arthropoda,Insecta
79486171,5/19/21,2021-05-19 21:28:00 UTC,research,36.0438229867,-78.8227962345,,Pachydiplax longipennis,Blue Dasher,Insecta,59774,Animalia,Arthropoda,Insecta
79486172,5/19/21,2021-05-19 21:31:00 UTC,research,36.0438229867,-78.8227962345,,Anthophora abrupta,Abrupt Digger Bee,Insecta,134150,Animalia,Arthropoda,Insecta
79486186,5/19/21,2021-05-19 21:05:00 UTC,research,36.0438229867,-78.8227962345,,Laphria virginica,,Insecta,61596,Animalia,Arthropoda,Insecta
79486189,5/19/21,2021-05-19 21:21:00 UTC,research,36.0438229867,-78.8227962345,,Tramea carolina,Carolina Saddlebags,Insecta,68229,Animalia,Arthropoda,Insecta
79486190,5/19/21,2021-05-19 21:32:00 UTC,research,36.0438229867,-78.8227962345,,Megisto cymela,Little Wood Satyr,Insecta,58603,Animalia,Arthropoda,Insecta
79490430,5/20/21,2021-05-20 05:04:00 UTC,research,36.0042216259,-78.9113433594,,Ochyromera ligustri,,Insecta,498012,Animalia,Arthropoda,Insecta
79490431,5/20/21,2021-05-20 05:06:00 UTC,research,36.0042370246,-78.9112950796,,Nadata gibbosa,White-dotted Prominent,Insecta,82204,Animalia,Arthropoda,Insecta
79511462,5/20/21,2021-05-20 12:29:18 UTC,research,36.0285083382,-78.900120934,,Nadata gibbosa,White-dotted Prominent,Insecta,82204,Animalia,Arthropoda,Insecta
79541377,5/20/21,2021-05-20 17:04:53 UTC,research,36.0297889709,-78.9056396484,,Acanthocephala declivis,Giant Leaf-footed Bug,Insecta,84994,Animalia,Arthropoda,Insecta
79564624,5/20/21,2021-05-20 20:26:27 UTC,research,36.0217967,-78.8956001991,,Platanus occidentalis,American sycamore,Plantae,49662,Plantae,Tracheophyta,Magnoliopsida
79564771,5/20/21,2021-05-20 20:28:18 UTC,research,36.0217472568,-78.8956782558,,Salix nigra,black willow,Plantae,54847,Plantae,Tracheophyta,Magnoliopsida
79565331,5/20/21,2021-05-20 20:31:30 UTC,research,36.0216191284,-78.8958131898,,Alnus serrulata,smooth alder,Plantae,56033,Plantae,Tracheophyta,Magnoliopsida
79565734,5/20/21,2021-05-20 20:33:59 UTC,research,36.0213720648,-78.8963688156,,Thryothorus ludovicianus,Carolina Wren,Aves,7513,Animalia,Chordata,Aves
79566266,5/20/21,2021-05-20 20:35:08 UTC,research,36.0211831519,-78.8964021279,,Pipilo erythrophthalmus,Eastern Towhee,Aves,9424,Animalia,Chordata,Aves
79566805,5/20/21,2021-05-20 20:37:27 UTC,research,36.0209974355,-78.8964301805,,Glechoma hederacea,ground-ivy,Plantae,55830,Plantae,Tracheophyta,Magnoliopsida
79631205,5/21/21,2021-05-21 11:59:09 UTC,research,36.0283967726,-78.9001699524,,Buteo lineatus,Red-shouldered Hawk,Aves,5206,Animalia,Chordata,Aves
79641383,5/21/21,2021-05-21 13:46:57 UTC,research,36.0500777778,-78.8639083333,,Orgyia leucostigma,White-marked Tussock Moth,Insecta,81665,Animalia,Arthropoda,Insecta
79652373,5/20/21,2021-05-20 20:43:29 UTC,research,36.0207243585,-78.8964821414,,Ligustrum sinense,Chinese privet,Plantae,128769,Plantae,Tracheophyta,Magnoliopsida
79652416,5/20/21,2021-05-20 20:46:11 UTC,research,36.020020395,-78.8964444606,,Acer rubrum,red maple,Plantae,48098,Plantae,Tracheophyta,Magnoliopsida
79656697,5/21/21,2021-05-21 16:01:52 UTC,research,36.0297203064,-78.9057998657,,Strix varia,Barred Owl,Aves,19893,Animalia,Chordata,Aves
79714376,5/21/21,2021-05-22 00:21:58 UTC,research,36.012030244,-78.9120817902,,Strix varia,Barred Owl,Aves,19893,Animalia,Chordata,Aves
79774138,5/22/21,2021-05-22 13:37:16 UTC,research,36.0192221667,-78.91828,,Tenodera sinensis,Chinese Mantis,Insecta,71034,Animalia,Arthropoda,Insecta
79783872,5/22/21,2021-05-22 13:43:09 UTC,research,36.0295149054,-78.8987351538,,Alaus oculatus,Eastern Eyed Click Beetle,Insecta,81706,Animalia,Arthropoda,Insecta
79813199,5/22/21,2021-05-22 17:51:26 UTC,research,36.0001247349,-78.901364236,,Leptoglossus phyllopus,Eastern Leaf-footed Bug,Insecta,61256,Animalia,Arthropoda,Insecta
79861045,5/22/21,2021-05-22 23:04:06 UTC,research,36.0228471667,-78.88098,,Orgyia leucostigma,White-marked Tussock Moth,Insecta,81665,Animalia,Arthropoda,Insecta
79935270,5/23/21,2021-05-23 13:24:52 UTC,research,36.0294945216,-78.8989486161,,Coccinella septempunctata,Seven-spotted Lady Beetle,Insecta,51702,Animalia,Arthropoda,Insecta
79938931,5/23/21,2021-05-23 13:37:17 UTC,research,36.02175,-78.8977388889,,Bignonia capreolata,cross vine,Plantae,67823,Plantae,Tracheophyta,Magnoliopsida
79954988,5/23/21,2021-05-23 13:52:43 UTC,research,36.0284888333,-78.9001083333,,Scincella lateralis,Little Brown Skink,Reptilia,60349,Animalia,Chordata,Reptilia
80030061,5/23/21,2021-05-23 22:55:13 UTC,research,36.0213005089,-78.9198519626,,Buteo jamaicensis,Red-tailed Hawk,Aves,5212,Animalia,Chordata,Aves
80050860,5/23/21,2021-05-23 05:24:00 UTC,research,36.0273814929,-78.9535461366,,Chelydra serpentina,Common Snapping Turtle,Reptilia,39682,Animalia,Chordata,Reptilia
80067533,5/22/21,2021-05-23 00:59:00 UTC,research,36.0042486157,-78.9112026616,,Leptocerus americanus,,Insecta,223431,Animalia,Arthropoda,Insecta
80069914,5/23/21,2021-05-24 02:02:00 UTC,research,36.0043809767,-78.911151123,,Empoasca fabae,Potato Leafhopper,Insecta,203303,Animalia,Arthropoda,Insecta
80069917,5/24/21,2021-05-24 04:25:00 UTC,research,36.0043809767,-78.911151123,,Camponotus castaneus,Chestnut Carpenter Ant,Insecta,129272,Animalia,Arthropoda,Insecta
80069918,5/24/21,2021-05-24 04:25:00 UTC,research,36.0043809767,-78.911151123,,Platynota idaeusalis,Tufted Apple Bud Moth,Insecta,146797,Animalia,Arthropoda,Insecta
80069919,5/23/21,2021-05-24 01:59:00 UTC,research,36.0043809767,-78.911151123,,Conoderus bellus,,Insecta,217504,Animalia,Arthropoda,Insecta
80069924,5/24/21,2021-05-24 04:25:00 UTC,research,36.0043809767,-78.911151123,,Arrhenodes minutus,Oak Timberworm Weevil,Insecta,145565,Animalia,Arthropoda,Insecta
80101416,5/23/21,2021-05-23 13:22:07 UTC,research,35.9988863114,-78.8942673023,,Passer domesticus,House Sparrow,Aves,13858,Animalia,Chordata,Aves
80107331,5/24/21,2021-05-24 14:30:46 UTC,research,36.0115710413,-78.9096160793,,Hyla chrysoscelis,Cope's Gray Treefrog,Amphibia,23930,Animalia,Chordata,Amphibia
80118545,5/24/21,2021-05-24 15:27:08 UTC,research,36.0276416667,-78.9714583333,,Acris crepitans,Northern Cricket Frog,Amphibia,24230,Animalia,Chordata,Amphibia
80133668,5/24/21,2021-05-24 17:49:05 UTC,research,36.0341562214,-78.9203493661,,Juglans nigra,eastern black walnut,Plantae,54504,Plantae,Tracheophyta,Magnoliopsida
80134233,5/24/21,2021-05-24 17:52:39 UTC,research,36.0263848806,-78.8991206778,,Pantherophis alleghaniensis,Eastern Ratsnake,Reptilia,59644,Animalia,Chordata,Reptilia
80181404,5/12/21,2021-05-12 19:56:27 UTC,research,36.0534367941,-78.850063677,,Ardea herodias,Great Blue Heron,Aves,4956,Animalia,Chordata,Aves
80181519,5/12/21,2021-05-12 19:57:34 UTC,research,36.0532686294,-78.8501891961,,Ardea alba,Great Egret,Aves,144455,Animalia,Chordata,Aves
80183437,5/24/21,2021-05-24 22:08:52 UTC,research,36.0186524186,-78.933818114,,Celastrina neglecta,Summer Azure,Insecta,82792,Animalia,Arthropoda,Insecta
80202982,5/24/21,2021-05-25 02:52:00 UTC,research,36.0037084313,-78.91123873,,Micromus subanticus,,Insecta,210208,Animalia,Arthropoda,Insecta
80202983,5/24/21,2021-05-25 02:56:00 UTC,research,36.0037084313,-78.91123873,,Hyperplatys aspersus,Spotted Longhorn Beetle,Insecta,888264,Animalia,Arthropoda,Insecta
80202985,5/24/21,2021-05-25 02:49:00 UTC,research,36.0037084313,-78.91123873,,Sciota uvinella,Sweetgum Leafroller Moth,Insecta,333625,Animalia,Arthropoda,Insecta
80202986,5/24/21,2021-05-25 03:05:00 UTC,research,36.0037084313,-78.91123873,,Graminella nigrifrons,Black-faced Leafhopper,Insecta,133776,Animalia,Arthropoda,Insecta
80202991,5/24/21,2021-05-25 02:52:00 UTC,research,36.0037084313,-78.91123873,,Aeolus scutellatus,,Insecta,494847,Animalia,Arthropoda,Insecta
80325212,5/25/21,2021-05-25 04:47:00 UTC,research,36.0039600131,-78.9110472722,,Micromus subanticus,,Insecta,210208,Animalia,Arthropoda,Insecta
80325214,5/25/21,2021-05-25 04:42:00 UTC,research,36.0039600131,-78.9110472722,,Sympherobius occidentalis,,Insecta,232063,Animalia,Arthropoda,Insecta
80333268,5/26/21,2021-05-26 05:27:00 UTC,research,36.0039610194,-78.9111312674,,Ochyromera ligustri,,Insecta,498012,Animalia,Arthropoda,Insecta
80371493,5/26/21,2021-05-26 15:30:31 UTC,research,36.0297393799,-78.9058837891,,Hyalophora cecropia,Cecropia Moth,Insecta,81582,Animalia,Arthropoda,Insecta
80373937,5/26/21,2021-05-26 15:49:47 UTC,research,35.99560905,-78.89167308,,Chimaphila maculata,striped wintergreen,Plantae,82358,Plantae,Tracheophyta,Magnoliopsida
80376805,5/26/21,2021-05-26 14:31:00 UTC,research,36.0044293981,-78.9113096368,,Corythucha marmorata,Chrysanthemum Lace Bug,Insecta,320845,Animalia,Arthropoda,Insecta
80376807,5/26/21,2021-05-26 14:35:00 UTC,research,36.0044293981,-78.9113096368,,Agalliopsis ancistra,,Insecta,212657,Animalia,Arthropoda,Insecta
80376814,5/26/21,2021-05-26 14:26:00 UTC,research,36.0044293981,-78.9113096368,,Molothrus ater,Brown-headed Cowbird,Aves,10373,Animalia,Chordata,Aves
80376821,5/26/21,2021-05-26 14:37:00 UTC,research,36.0044534747,-78.9112989079,,Troglodytes aedon,House Wren,Aves,7562,Animalia,Chordata,Aves
80379627,3/26/21,2021-03-26 17:11:52 UTC,research,35.9984206195,-78.9071694016,,Anolis carolinensis,Green Anole,Reptilia,36514,Animalia,Chordata,Reptilia
80423963,5/26/21,,research,36.0306105505,-78.9599519223,,Pantherophis alleghaniensis,Eastern Ratsnake,Reptilia,59644,Animalia,Chordata,Reptilia
80444664,5/26/21,2021-05-27 02:36:00 UTC,research,36.0039757618,-78.9111290828,,Xylobiops basilaris,Red-shouldered Bostrichid,Insecta,233843,Animalia,Arthropoda,Insecta
80444668,5/26/21,2021-05-26 19:19:00 UTC,research,35.9817014254,-78.8657097917,,Sibovia occatoria,Yellow-striped Leafhopper,Insecta,143564,Animalia,Arthropoda,Insecta
80444672,5/26/21,2021-05-27 02:28:00 UTC,research,36.0039757618,-78.9111290828,,Microcrambus elegans,Elegant Grass-veneer,Insecta,52904,Animalia,Arthropoda,Insecta
80444674,5/26/21,2021-05-27 02:31:00 UTC,research,36.0039757618,-78.9111290828,,Pissonotus piceus,,Insecta,1103297,Animalia,Arthropoda,Insecta
80444676,5/26/21,2021-05-26 19:58:00 UTC,research,36.0228697588,-78.9249011124,,Stenoscelis brevis,,Insecta,231583,Animalia,Arthropoda,Insecta
80501597,5/24/21,2021-05-24 21:30:13 UTC,research,36.0086861167,-78.8956616667,,Actias luna,North American Luna Moth,Insecta,47916,Animalia,Arthropoda,Insecta
80507030,5/27/21,2021-05-27 18:13:00 UTC,research,36.0307713357,-78.898797892,,Actias luna,North American Luna Moth,Insecta,47916,Animalia,Arthropoda,Insecta
80509601,5/27/21,2021-05-27 18:32:51 UTC,research,36.0279014064,-78.9012859276,,Eurycea cirrigera,Southern Two-lined Salamander,Amphibia,27093,Animalia,Chordata,Amphibia
80509752,5/27/21,2021-05-27 18:37:14 UTC,research,36.0277906616,-78.9013981319,,Calopteryx maculata,Ebony Jewelwing,Insecta,84481,Animalia,Arthropoda,Insecta
80525289,5/27/21,2021-05-27 20:53:19 UTC,research,36.0105638833,-78.8889533333,,Asplenium platyneuron,ebony spleenwort,Plantae,122056,Plantae,Tracheophyta,Polypodiopsida
80545122,5/27/21,2021-05-28 00:21:02 UTC,research,36.0100752784,-78.9031375567,,Pantherophis alleghaniensis,Eastern Ratsnake,Reptilia,59644,Animalia,Chordata,Reptilia
80646135,5/28/21,2021-05-28 05:08:00 UTC,research,36.0039561063,-78.9111651347,,Leptocerus americanus,,Insecta,223431,Animalia,Arthropoda,Insecta
80646149,5/27/21,2021-05-27 04:07:00 UTC,research,36.0039561063,-78.9111651347,,Muellerianella laminalis,,Insecta,564100,Animalia,Arthropoda,Insecta
80646150,5/28/21,2021-05-28 05:02:00 UTC,research,36.0039561063,-78.9111651347,,Palthis angulalis,Dark-spotted Palthis Moth,Insecta,128242,Animalia,Arthropoda,Insecta
